Applicant ID,Business Structure,Country,Location,NAICS,Business Ownership (1),Business Ownership (2),Business Ownership (3),Business Ownership (4),Business Ownership (5),Personal Credit Score,Business Credit Score,Annual Revenue (2 years ago),Annual Revenue (1 year ago),Annual Revenue (latest year),Net Profit Margin,Business Debt (2 years ago),Business Debt (1 year ago),Business Debt (latest year),NOI (2 years ago),NOI (1 year ago),NOI (latest year),DSCR (2 years ago),DSCR (1 year ago),DSCR (latest year),Industry Experience,Managerial Experience,Years in Business,Collateral Availability,Loan Amount,Fast Approval,For Profit,Acquisition Request,Working Capital,Business Expansion,Equipment Purchase or Leasing,Inventory Purchase,Real Estate Acquisition or Improvement,Business Acquisition or Buyout,Refinancing Existing Debt,Emergency Funds,Franchise Financing,Contract Financing,Licensing or Permits,Line of Credit Establishment,Eligibility,Eligibility Score,CatBoost_Prediction,GradientBoosting_Prediction,LightGBM_Prediction,LogisticRegression_Prediction,NeuralNet_Prediction,RandomForest_Prediction,XGBoost_Prediction,Meta_Learner_Prediction
28466,Sole Proprietorship,US,"Newport News, VA",325620,100,0,0,0,0,795,192,4210000,3898000,888000,95.52,1340430,2491525,573095,2050857,3214067,848180,1.53,1.29,1.48,18,14,14,True,835000,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,"['7(a)', '504']",40.9447045051186,1,1,1,0,0,1,1,1
28471,LLC,US,"Amarillo, TX",621320,100,0,0,0,0,728,193,1443000,4620000,3089000,5.92,321882,291296,149976,341194,474812,182970,1.06,1.63,1.22,15,15,2,True,930000,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,"['7(a)', '504']",112.72357584689276,1,1,1,0,0,1,1,1
28474,S Corporation (S-Corp),US,"Lincoln, NE",811111,100,0,0,0,0,772,181,3912000,3522000,2596000,77.4,3699874,1329223,1135255,3329886,1621652,2009401,0.9,1.22,1.77,8,8,3,True,600000,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,"['7(a)', '504']",49.89006679427358,1,1,1,0,0,0,1,1
28477,LLC,US,"Buffalo, NY",931410,72,28,0,0,0,824,195,4110000,3764000,4821000,38.92,2854580,2329553,1389977,3511133,3564216,1876468,1.23,1.53,1.35,2,14,10,True,775000,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,"['7(a)', '504']",51.55999448005501,1,1,1,0,0,1,1,1
28495,Sole Proprietorship,US,"Huntington Beach, CA",931120,100,0,0,0,0,712,179,2532000,3602000,3072000,20.74,1687346,2910395,408354,1704219,2910395,637032,1.01,1.0,1.56,10,20,9,False,3415000,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,"['7(a)', '504']",85.44783981792881,1,0,0,0,0,0,1,0
28532,Partnership,US,"Jersey City, NJ",722513,100,0,0,0,0,849,179,1888000,2527000,3416000,20.86,1569937,367074,448231,1161753,341378,712687,0.74,0.93,1.59,13,10,13,True,915000,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,"['7(a)', '504']",47.69636184196587,1,1,1,0,0,1,1,1
28550,LLC,US,"Oakland, CA",931340,100,0,0,0,0,699,176,2276000,3983000,993000,72.22,1099313,1132638,409807,1462086,1461103,717162,1.33,1.29,1.75,10,12,11,True,550000,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,"['7(a)', '504']",75.13160652590045,1,1,1,0,0,1,1,1
28577,LLC,US,"Escondido, CA",446110,100,0,0,0,0,680,164,4912000,3212000,4647000,69.31,4095140,2411368,2351039,4750362,2170231,3220923,1.16,0.9,1.37,14,8,10,True,500000,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,"['7(a)', '504']",100.55570843805074,1,1,1,0,0,1,1,1
28596,Sole Proprietorship,US,"San Diego, CA",453920,100,0,0,0,0,839,175,2896000,2573000,1267000,96.64,911169,1445678,821739,1366753,1705900,1224391,1.5,1.18,1.49,0,8,11,True,900000,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,"['7(a)', '504']",87.62173522918364,1,1,1,0,0,0,1,1
28616,LLC,US,"Saint Paul, MN",922160,59,41,0,0,0,752,170,3769000,3074000,4240000,76.95,471365,3599671,2416885,744756,2987726,3262794,1.58,0.83,1.35,20,15,0,True,705000,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,"['7(a)', '504']",36.91166627790125,1,1,1,0,0,0,1,1
28638,S Corporation (S-Corp),US,"Killeen, TX",812910,72,28,0,0,0,756,184,4445000,2165000,3087000,56.84,1429598,2063758,1096605,1601149,1692281,1754568,1.12,0.82,1.6,20,18,13,True,840000,False,True,False,False,True,True,True,True,False,True,True,True,False,True,True,"['7(a)', '504']",45.74067576712921,0,1,1,0,0,1,1,1
28640,S Corporation (S-Corp),US,"McKinney, TX",931540,100,0,0,0,0,685,184,1019000,4589000,2256000,68.92,546778,115410,1234086,667069,185810,1554948,1.22,1.61,1.26,0,16,14,True,725000,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,"['7(a)', '504']",100.00504271404598,1,1,1,0,0,1,1,1
28646,Franchise,US,"Paterson, NJ",931140,79,21,0,0,0,689,161,1581000,2288000,4750000,77.13,94255,249782,2193743,114991,422131,3663550,1.22,1.69,1.67,4,11,3,True,730000,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,"['7(a)', '504']",71.48661766080346,1,1,1,0,0,0,1,1
28698,S Corporation (S-Corp),US,"Chula Vista, CA",924120,100,0,0,0,0,772,173,3886000,2753000,1128000,32.82,1686444,134184,246771,2411614,206643,370156,1.43,1.54,1.5,17,4,10,True,585000,False,True,True,True,False,True,False,True,False,False,False,True,True,False,True,"['7(a)', '504']",42.13416705070095,1,1,1,0,0,1,1,1
28701,LLC,US,"Santa Clarita, CA",931190,100,0,0,0,0,735,165,2476000,3234000,3062000,35.27,1729307,2193999,658610,1798479,2720558,1080120,1.04,1.24,1.64,9,11,5,True,650000,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,"['7(a)', '504']",77.61130906227301,1,1,1,0,0,1,1,1
28710,Sole Proprietorship,US,"Oklahoma City, OK",624190,100,0,0,0,0,741,160,484000,352000,1487000,11.33,328960,287218,140421,378303,330300,168505,1.15,1.15,1.2,17,10,7,True,650000,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,"['7(a)', '504']",51.03750449743529,1,1,1,0,0,1,1,1
28712,LLC,US,"Midland, TX",453920,100,0,0,0,0,775,163,941000,386000,3601000,44.97,366023,63398,947065,318440,116018,1619481,0.87,1.83,1.71,1,18,15,True,990000,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,"['7(a)', '504']",73.79228305105816,1,1,1,0,0,0,1,1
28713,LLC,US,"Lubbock, TX",451211,100,0,0,0,0,784,176,2085000,662000,4462000,87.68,416357,132065,2210260,728624,154516,3912160,1.75,1.17,1.77,14,12,10,True,500000,False,True,True,True,False,False,False,True,True,False,True,True,True,False,False,"['7(a)', '504']",99.19357142484893,1,1,1,0,0,1,1,1
28724,LLC,US,"Augusta, GA",711410,100,0,0,0,0,681,191,3467000,837000,4873000,26.18,909525,422485,892151,1446144,490082,1275775,1.59,1.16,1.43,17,15,11,True,3625000,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,"['7(a)', '504']",44.4249251141094,1,1,1,0,0,1,1,1
28756,Sole Proprietorship,US,"Bellevue, WA",541922,100,0,0,0,0,828,165,2659000,3034000,4411000,20.6,1158271,1617052,653860,1158271,2053656,908865,1.0,1.27,1.39,7,15,8,True,880000,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,"['7(a)', '504']",90.55812507965918,1,1,1,0,0,1,1,1
28762,LLC,US,"Tallahassee, FL",444130,35,35,30,0,0,819,174,4325000,4169000,2469000,57.33,2820503,323278,1150846,3807679,404097,1415540,1.35,1.25,1.23,1,20,13,True,1030000,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,"['7(a)', '504']",75.95224378922815,0,1,1,0,0,1,1,1
28767,Partnership,US,"Dallas, TX",931340,68,32,0,0,0,791,171,1412000,4111000,3461000,39.85,466835,571454,846146,784282,1034331,1379217,1.68,1.81,1.63,14,12,8,True,550000,False,True,False,False,True,False,True,False,True,True,False,True,True,True,False,"['7(a)', '504']",111.9341746386286,1,1,1,0,0,0,1,1
28776,LLC,US,"Pasadena, CA",931170,100,0,0,0,0,845,182,3149000,2230000,398000,88.31,1584213,371034,179319,2217898,537999,351465,1.4,1.45,1.96,8,9,1,True,920000,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,"['7(a)', '504']",58.36668635096223,1,1,1,0,0,1,1,1
28791,LLC,US,"Roseville, CA",311812,70,30,0,0,0,689,164,3407000,1713000,3036000,72.36,3764863,770950,1893893,3350728,971397,2196915,0.89,1.26,1.16,13,4,14,True,605000,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,"['7(a)', '504']",103.50528589767735,0,1,1,0,0,1,1,1
28798,LLC,US,"Salem, OR",623220,100,0,0,0,0,779,166,968000,3634000,4020000,76.28,591654,4124032,1597104,479239,3422946,3066439,0.81,0.83,1.92,14,1,4,True,505000,False,True,True,True,True,False,False,False,True,False,False,True,True,True,False,"['7(a)', '504']",55.41863130771629,1,1,1,0,0,0,1,1
28813,S Corporation (S-Corp),US,"Wichita, KS",929120,100,0,0,0,0,720,199,3120000,3297000,2068000,13.81,1091164,1084926,219633,1200280,1714183,285522,1.1,1.58,1.3,15,20,6,True,665000,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,"['7(a)', '504']",37.673458836122535,1,1,1,0,0,0,1,1
28826,LLC,US,"Providence, RI",931350,46,31,23,0,0,788,178,3110000,3289000,4071000,51.16,2529796,1450065,1309981,2833371,942542,2082869,1.12,0.65,1.59,16,3,14,True,765000,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,"['7(a)', '504']",35.59409785536371,0,1,1,0,0,1,1,1
28851,Sole Proprietorship,US,"North Las Vegas, NV",561311,100,0,0,0,0,782,187,2998000,1162000,4957000,53.16,1219557,112769,1981176,1658597,128556,2634964,1.36,1.14,1.33,14,8,3,True,670000,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,"['7(a)', '504']",78.29788939450142,1,1,1,0,0,0,1,1
28864,Franchise,US,"Seattle, WA",931240,100,0,0,0,0,699,175,318000,4849000,914000,70.66,89520,2114028,401148,78777,2219729,645848,0.88,1.05,1.61,0,5,3,False,2915000,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,"['7(a)', '504']",56.30496167927512,1,1,1,0,0,0,1,1
28891,LLC,US,"Kent, WA",931540,100,0,0,0,0,690,170,2667000,1973000,3926000,34.12,1128865,117157,1089060,1501390,133558,1339543,1.33,1.14,1.23,4,1,7,False,700000,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,"['7(a)', '504']",29.33462459943086,1,1,1,0,0,0,1,1
28893,LLC,US,"Brownsville, TX",453920,100,0,0,0,0,684,182,215000,2399000,372000,30.91,126659,992926,73232,81061,1519176,114974,0.64,1.53,1.57,20,9,0,False,515000,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,"['7(a)', '504']",122.1678851363811,1,0,1,0,0,1,1,1
28938,S Corporation (S-Corp),US,"Springfield, MO",453920,79,21,0,0,0,692,185,647000,4734000,986000,85.25,176054,2445411,449505,258799,4108290,840574,1.47,1.68,1.87,2,15,5,True,515000,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,"['7(a)', '504']",73.18232604527333,1,1,1,0,0,0,1,1
29037,LLC,US,"Mobile, AL",323111,78,22,0,0,0,684,190,2762000,1056000,2212000,42.58,1871260,478341,599909,1253744,530958,941857,0.67,1.11,1.57,19,16,11,False,720000,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,"['7(a)', '504']",29.21968267357936,1,1,1,0,0,1,1,1
29062,LLC,US,"Indianapolis, IN",711510,62,38,0,0,0,756,162,2258000,1744000,2523000,23.64,1044483,933910,429144,1754731,1111352,596510,1.68,1.19,1.39,0,10,1,True,3035000,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,"['7(a)', '504']",48.64608417273644,1,1,1,0,0,1,1,1
29081,S Corporation (S-Corp),US,"Santa Rosa, CA",811192,58,42,0,0,0,771,163,4376000,1400000,4128000,19.19,2168575,836965,517804,2754090,1071315,792240,1.27,1.28,1.53,18,20,14,True,2215000,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,"['7(a)', '504']",129.54210876229774,1,1,1,0,0,1,1,1
29092,LLC,US,"Elk Grove, CA",928110,100,0,0,0,0,683,168,574000,1871000,3899000,18.07,429930,526387,554657,494419,1010663,704414,1.15,1.92,1.27,18,4,6,True,885000,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,"['7(a)', '504']",73.32610228366156,1,1,1,0,0,1,1,1
29113,LLC,US,"Tampa, FL",931290,100,0,0,0,0,724,169,4509000,691000,1381000,55.6,2555548,318533,529535,4446653,551062,767825,1.74,1.73,1.45,15,12,5,True,4985000,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,"['7(a)', '504']",40.51444078807856,1,1,1,0,0,1,1,1
29118,Sole Proprietorship,US,"Pittsburgh, PA",931240,55,45,0,0,0,737,186,3806000,1232000,2236000,54.86,321406,838141,882548,353546,1047676,1226741,1.1,1.25,1.39,16,7,10,True,610000,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,"['7(a)', '504']",43.845057366146136,1,1,1,0,0,0,1,1
29184,Sole Proprietorship,US,"Thornton, CO",812310,100,0,0,0,0,744,179,1772000,478000,3197000,85.78,109932,66089,1944958,159401,132178,2742390,1.45,2.0,1.41,6,10,7,True,960000,False,True,True,True,False,True,False,False,True,True,False,False,True,True,True,"['7(a)', '504']",46.76251737851689,1,1,1,0,0,1,1,1
29194,Sole Proprietorship,US,"Garden Grove, CA",922120,100,0,0,0,0,704,190,176000,269000,2058000,73.86,83028,88057,1277408,100463,135607,1520115,1.21,1.54,1.19,14,19,12,False,750000,False,True,True,True,True,False,True,True,True,False,False,True,False,True,True,"['7(a)', '504']",34.18341992107836,1,1,1,0,0,1,1,1
29224,S Corporation (S-Corp),US,"Denton, TX",532292,100,0,0,0,0,720,167,1877000,2833000,780000,87.76,189086,255063,485469,255266,357088,684511,1.35,1.4,1.41,8,19,6,True,3325000,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,"['7(a)', '504']",27.550309891907474,1,1,1,0,0,1,1,1
29235,LLC,US,"Murfreesboro, TN",541611,100,0,0,0,0,779,165,1748000,2436000,3200000,24.4,535132,508175,614785,775941,762262,780776,1.45,1.5,1.27,20,0,13,True,570000,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,"['7(a)', '504']",42.64690028958424,1,1,1,0,0,1,1,1
29258,S Corporation (S-Corp),US,"Pembroke Pines, FL",481211,56,23,21,0,0,810,163,3173000,316000,3397000,35.48,825874,239260,793003,1139706,291897,1205364,1.38,1.22,1.52,15,10,10,True,1550000,False,True,False,False,True,False,True,True,True,True,False,False,True,True,False,"['7(a)', '504']",83.34607796579408,0,1,0,0,0,0,1,0
29259,LLC,US,"Phoenix, AZ",931160,100,0,0,0,0,754,162,3837000,316000,1890000,16.01,238141,172814,213132,471519,271317,302647,1.98,1.57,1.42,18,14,1,True,735000,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,"['7(a)', '504']",47.84290419934475,1,1,1,0,0,0,1,1
29268,Sole Proprietorship,US,"Winston-Salem, NC",621111,56,44,0,0,0,808,198,1265000,2798000,1166000,79.96,928502,2831571,685524,937787,2435151,932312,1.01,0.86,1.36,6,14,14,True,980000,False,True,True,True,False,False,True,True,True,False,True,True,True,True,False,"['7(a)', '504']",77.31697357494738,1,1,1,0,0,1,1,1
29269,LLC,US,"Shreveport, LA",448120,54,23,23,0,0,783,174,3133000,1842000,2966000,26.55,1182130,1537240,629884,1312164,1752453,787355,1.11,1.14,1.25,9,9,5,False,3450000,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,"['7(a)', '504']",37.80513639764742,0,0,0,0,0,1,1,0
29280,LLC,US,"Brownsville, TX",532292,100,0,0,0,0,683,176,3297000,2776000,3264000,4.72,97000,1185950,128402,83420,1755206,154082,0.86,1.48,1.2,6,6,6,True,630000,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,"['7(a)', '504']",30.7155388487828,1,1,1,0,0,0,1,1
29286,LLC,US,"Huntington Beach, CA",621310,100,0,0,0,0,807,174,2205000,3511000,1648000,49.4,1436517,1875607,525287,1666359,2888434,814194,1.16,1.54,1.55,0,6,15,True,3865000,False,True,False,False,True,True,True,False,True,False,True,True,True,True,False,"['7(a)', '504']",39.85587627225396,1,1,1,0,0,1,1,1
29346,Sole Proprietorship,US,"Richmond, VA",519130,100,0,0,0,0,823,181,297000,1816000,4968000,10.73,173637,980426,339476,239619,1254945,532977,1.38,1.28,1.57,17,4,11,True,675000,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,"['7(a)', '504']",120.80644478908845,1,1,1,0,0,0,1,1
29364,LLC,US,"Montgomery, AL",812310,63,37,0,0,0,729,167,4321000,4748000,2192000,82.08,3301700,3640159,1524693,3763937,4186182,1799137,1.14,1.15,1.18,3,18,11,True,610000,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,"['7(a)', '504']",80.70835816957695,1,1,1,0,0,1,1,1
29372,S Corporation (S-Corp),US,"Glendale, AZ",921130,56,44,0,0,0,804,163,3789000,272000,552000,18.39,3012265,53023,60432,2470057,57795,101525,0.82,1.09,1.68,6,4,15,True,1375000,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,"['7(a)', '504']",102.68451614428707,1,1,1,0,0,1,1,1
29385,LLC,US,"Cincinnati, OH",722513,100,0,0,0,0,697,174,340000,3002000,3180000,54.12,222018,3073148,1313636,210917,2673638,1720863,0.95,0.87,1.31,3,14,10,True,660000,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,"['7(a)', '504']",42.66278837464872,1,1,1,0,0,1,1,1
29395,S Corporation (S-Corp),US,"St. Louis, MO",541922,100,0,0,0,0,773,172,2019000,427000,4224000,42.16,1416747,253322,1187252,1700096,172258,1780878,1.2,0.68,1.5,5,6,15,True,745000,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,"['7(a)', '504']",45.11612572186428,1,1,1,0,0,1,1,1
29421,S Corporation (S-Corp),US,"Nashville, TN",484121,72,28,0,0,0,705,177,3970000,3644000,2027000,34.45,1596703,255903,413164,1037856,404326,698247,0.65,1.58,1.69,14,14,7,True,2530000,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,"['7(a)', '504']",34.98323491256293,1,1,1,0,0,1,1,1
29426,LLC,US,"Fort Lauderdale, FL",931150,100,0,0,0,0,761,165,538000,1491000,3832000,19.36,411606,590263,446866,493927,478113,741797,1.2,0.81,1.66,12,9,3,True,3985000,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,"['7(a)', '504']",88.45750839203443,1,1,1,0,0,1,1,1
29431,LLC,US,"Oxnard, CA",929110,100,0,0,0,0,721,168,1919000,3092000,1282000,21.3,1135516,2101555,200749,1249067,3089285,273018,1.1,1.47,1.36,9,4,8,True,510000,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,"['7(a)', '504']",45.45510722936521,1,0,1,0,0,1,1,1
29460,LLC,US,"Kansas City, MO",332710,100,0,0,0,0,741,172,3912000,4414000,418000,94.3,1371835,2893929,261033,1975442,4225136,394159,1.44,1.46,1.51,1,17,12,True,4695000,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,"['7(a)', '504']",71.65477063880438,1,1,1,0,0,1,1,1
29498,LLC,US,"Lincoln, NE",928120,74,26,0,0,0,692,171,459000,403000,507000,95.78,138600,177249,362410,245322,271190,485629,1.77,1.53,1.34,8,0,7,True,535000,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,"['7(a)', '504']",97.78902182717232,1,1,1,0,0,1,1,1
29538,Sole Proprietorship,US,"Raleigh, NC",621391,100,0,0,0,0,749,172,1793000,2139000,3687000,91.49,1342096,674018,2858760,1758145,889703,3373336,1.31,1.32,1.18,8,10,6,True,810000,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,"['7(a)', '504']",65.99465786721349,1,1,1,0,0,1,1,1
29551,LLC,US,"Gilbert, AZ",813410,100,0,0,0,0,680,160,3839000,4494000,855000,20.57,944880,954157,123013,614172,1097280,175908,0.65,1.15,1.43,10,8,6,True,525000,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,"['7(a)', '504']",81.54650221596584,0,1,1,0,0,1,1,1
29578,LLC,US,"Bridgeport, CT",623220,100,0,0,0,0,732,174,3682000,4309000,373000,65.49,1075220,2351647,156584,1580573,3692085,244271,1.47,1.57,1.56,18,20,15,True,835000,False,True,True,True,True,True,True,False,True,False,False,False,True,True,True,"['7(a)', '504']",121.54855723477122,1,1,1,0,0,0,1,1
29610,LLC,US,"Ontario, CA",931320,100,0,0,0,0,729,177,3627000,4663000,4489000,86.47,544304,905064,2792523,1028734,1077026,3881606,1.89,1.19,1.39,10,5,9,True,500000,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,"['7(a)', '504']",87.73348767606836,0,0,0,0,0,1,1,0
29630,Sole Proprietorship,US,"Syracuse, NY",448120,67,33,0,0,0,704,181,4008000,3157000,4434000,75.42,2981917,2305910,2371740,2952097,3136037,3344153,0.99,1.36,1.41,15,8,11,True,960000,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,"['7(a)', '504']",60.02023483500902,0,1,1,0,0,1,1,1
29645,C Corporation (C-Corp),US,"Hialeah, FL",811121,100,0,0,0,0,704,173,3565000,2613000,557000,59.29,257888,793095,186575,415199,967575,330237,1.61,1.22,1.77,13,9,7,True,525000,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,"['7(a)', '504']",76.01423081275009,1,1,1,0,0,1,1,1
